id,bw,duration,packets,data_pkts,data_bytes,rexmit_pkts,rexmit_bytes,rtt_avg,rtt_min,rtt_max,stdev_rtt,rtt_count,reordering,ttl_min,ttl_max,max_seg_size,min_seg_size,win_max,win_min,rtx_RTO,rtx_FR,net_dup,flow_control,unnece_rtx_RTO,stallCount,qualityChanges,skippedFrames,fpsChanges,twitch_backend
2059,2.5,60.0,20.0,8.0,1808.5,0.0,0.0,34.9644115,32.8025,41.814,3.89352,9.0,0.0,64.0,983.0,55.5,64256.0,59584.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,2,1.7.0-twitch.1-rc.1
2064,2.5,60.0,12.0,4.0,2330.0,0.0,0.0,16.732832,15.095,20.315,2.427749,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2,4,1.7.0-twitch.1-rc.1
2069,2.5,60.0,10.0,4.0,2399.0,0.0,0.0,14.979626,14.295,15.529,0.510097,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,4,1.7.0-twitch.1-rc.1
2074,2.5,60.0,10.0,4.0,2413.0,0.0,0.0,24.398712,15.018,59.249,19.489643,5.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,4,1.7.0-twitch.1-rc.1
2079,2.5,60.0,12.0,4.0,2326.0,0.0,0.0,17.174071,15.642,18.603,1.472184,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,5,1.7.0-twitch.1-rc.1
2024,2.5,60.0,9.0,4.0,2399.0,0.0,0.0,15.61111,14.894,16.04,0.49707,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,4,1.7.0-twitch.1-rc.1
2028,1.25,60.0,11.0,4.0,2312.0,0.0,0.0,16.081598,15.341,17.42,0.916427,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,3,1.7.0-twitch.1-rc.1
2082,5.5,60.0,12.0,4.0,2312.0,0.0,0.0,16.378341,15.023,18.307,1.495539,4.0,0.0,64.0,1448.0,80.0,64256.0,57216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,60,4,1.7.0-twitch.1-rc.1
1713,1.25,60.0,4120.0,39.0,14116.666666666666,0.0,0.0,17.420317,15.322333333333333,31.913666666666668,4.345927333333333,39.0,0.0,64.0,1137.6666666666667,49.666666666666664,420821.3333333333,60288.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,5,1.7.0-twitch.1-rc.1
1714,2.5,60.0,11.0,4.0,2405.0,0.0,0.0,15.500862,15.217,15.835,0.255051,4.0,0.0,64.0,1448.0,80.0,64256.0,60672.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,20,4,1.7.0-twitch.1-rc.1
